has_know_more_link,phase2_ready,state,state_id,district,district_id,extraction_date,udise_code,school_name,know_more_link,email,operational_status,school_category,school_management,school_type,school_location,address,pin_code,detail_school_name,source_url,extraction_timestamp,academic_year,location,class_from,class_to,class_range,year_of_establishment,affiliation_board_sec,affiliation_board_hsec,total_students,total_boys,total_girls,total_teachers,male_teachers,female_teachers,extraction_status,critical_fields_extracted
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:56.824710,,GOVT SECONDARY SCHOOL GOVINDPUR,https://kys.udiseplus.gov.in/#/schooldetail/5300141/12,hmgssgovindapur1980@gmail.com,,6-Pr. Up Pr. and Secondary Only,1-Department of Education,3-Co-educational,1-Rural,"GOVINDAPUR, N/M ANDAMAN",744201,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300141/12,2025-08-07T00:34:03.151406,N/A,1-Rural,N/A,N/A,N/A,N/A,1-CBSE,N/A,105,58,47,21,9,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:56.865147,,GOVT SECONDARY SCHOOL KAUSHALYA NAGAR,https://kys.udiseplus.gov.in/#/schooldetail/5300188/12,hm_gssknagar@yahoo.in,,6-Pr. Up Pr. and Secondary Only,1-Department of Education,3-Co-educational,1-Rural,PO Kaushalya Nagar N and M Andaman,744205,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300188/12,2025-08-07T00:34:10.622131,N/A,1-Rural,N/A,N/A,N/A,N/A,1-CBSE,N/A,90,46,44,18,9,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:56.906583,,GOVT SECONDARY SCHOOL KERALAPURAM,https://kys.udiseplus.gov.in/#/schooldetail/5300263/12,gsskeralapuram@gmail.com,,6-Pr. Up Pr. and Secondary Only,1-Department of Education,3-Co-educational,1-Rural,GOVT. SEC. SCHOOL KERALAPURAM DIGLIPUR NORTH ANDAMAN,744202,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300263/12,2025-08-07T00:34:17.831789,N/A,1-Rural,N/A,N/A,N/A,N/A,1-CBSE,N/A,204,116,88,20,15,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:56.945744,,GOVT SECONDARY SCHOOL LAXMIPUR,https://kys.udiseplus.gov.in/#/schooldetail/5300246/12,hmgsslpna@gmail.com,,6-Pr. Up Pr. and Secondary Only,1-Department of Education,3-Co-educational,1-Rural,LAXMIPUR DIGLIPUR NORTH ANDAMAN,744202,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300246/12,2025-08-07T00:34:25.495791,N/A,1-Rural,N/A,N/A,N/A,N/A,1-CBSE,N/A,241,116,125,28,21,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:56.989588,,GOVT SECONDARY SCHOOL MADHUPUR-1,https://kys.udiseplus.gov.in/#/schooldetail/5300007/12,gssmadhupur1@gmail.com,,6-Pr. Up Pr. and Secondary Only,1-Department of Education,3-Co-educational,1-Rural,"MADHUPUR, PO DIGLIPUR, NORTH ANDAMAN",744202,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300007/12,2025-08-07T00:34:33.117229,N/A,1-Rural,N/A,N/A,N/A,N/A,1-CBSE,N/A,176,85,91,22,14,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:57.035109,,GOVT SECONDARY SCHOOL MOHANPUR-5,https://kys.udiseplus.gov.in/#/schooldetail/5300049/12,gssmohanpur5@gmail.com,,6-Pr. Up Pr. and Secondary Only,1-Department of Education,3-Co-educational,1-Rural,"Govt. Secondary School, Mohanpur-5, Mayabunder",744204,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300049/12,2025-08-07T00:34:41.065167,N/A,1-Rural,N/A,N/A,N/A,N/A,1-CBSE,N/A,145,74,71,17,10,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:57.075832,,GOVT SECONDARY SCHOOL NABAGRAM,https://kys.udiseplus.gov.in/#/schooldetail/5300282/12,gssnabagram@gmail.com,,6-Pr. Up Pr. and Secondary Only,1-Department of Education,3-Co-educational,1-Rural,NABAGRAM DIGLIPUR NORTH ANDAMAN,744202,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300282/12,2025-08-07T00:34:48.945942,N/A,1-Rural,N/A,N/A,N/A,N/A,1-CBSE,N/A,129,55,74,16,9,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:57.114967,,GOVT SECONDARY SCHOOL NIMBUTALA,https://kys.udiseplus.gov.in/#/schooldetail/5300164/12,hm.nimbutala@gmail.com,,6-Pr. Up Pr. and Secondary Only,1-Department of Education,3-Co-educational,1-Rural,ANDAMAN ANDN NICOBAR ISLANDS,744205,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300164/12,2025-08-07T00:34:56.542261,N/A,1-Rural,N/A,N/A,N/A,N/A,1-CBSE,N/A,140,71,69,26,21,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:57.154865,,GOVT SECONDARY SCHOOL PARANGARA,https://kys.udiseplus.gov.in/#/schooldetail/5300279/12,gssparangara@gmail.com,,6-Pr. Up Pr. and Secondary Only,1-Department of Education,3-Co-educational,1-Rural,PARANGARA DIGLIPUR NORTH ANDAMAN,744202,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300279/12,2025-08-07T00:35:03.789284,N/A,1-Rural,N/A,N/A,N/A,N/A,1-CBSE,N/A,175,102,73,17,9,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:57.214466,,GOVT SECONDARY SCHOOL PASCHIM SAGAR,https://kys.udiseplus.gov.in/#/schooldetail/5300278/12,gsspaschimsagar84@gmail.com,,6-Pr. Up Pr. and Secondary Only,1-Department of Education,3-Co-educational,1-Rural,PASCHIM SAGAR DIGLIPUR NORTH ANDAMAN,744202,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300278/12,2025-08-07T00:35:11.271516,N/A,1-Rural,N/A,N/A,N/A,N/A,1-CBSE,N/A,153,78,75,11,4,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:57.262583,,GOVT SECONDARY SCHOOL PINAKI NAGAR (EM),https://kys.udiseplus.gov.in/#/schooldetail/5300146/12,gsspinakinagar@gmail.com,,6-Pr. Up Pr. and Secondary Only,1-Department of Education,3-Co-educational,1-Rural,"PINAKINAGAR, BILLIGROUND",744201,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300146/12,2025-08-07T00:35:18.412619,N/A,1-Rural,N/A,N/A,N/A,N/A,1-CBSE,N/A,264,132,132,21,12,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:57.304938,,GOVT SECONDARY SCHOOL RAM NAGAR-1,https://kys.udiseplus.gov.in/#/schooldetail/5300280/12,gssrndp@gmail.com,,6-Pr. Up Pr. and Secondary Only,1-Department of Education,3-Co-educational,1-Rural,RAM NAGAR DIGLIPUR NORTH ANDAMAN,744202,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300280/12,2025-08-07T00:35:25.887599,N/A,1-Rural,N/A,N/A,N/A,N/A,1-CBSE,N/A,173,87,86,20,10,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:57.345429,,GOVT SECONDARY SCHOOL SHIBPUR,https://kys.udiseplus.gov.in/#/schooldetail/5300271/12,gssshibpur@gmail.com,,6-Pr. Up Pr. and Secondary Only,1-Department of Education,3-Co-educational,1-Rural,"SHIBPUR, PO DIGLIPUR, NORTH ANDAMAN",744202,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300271/12,2025-08-07T00:35:33.154736,N/A,1-Rural,N/A,N/A,N/A,N/A,1-CBSE,N/A,119,56,63,18,10,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:57.388010,,GOVT SECONDARY SCHOOL SIVAPURAM,https://kys.udiseplus.gov.in/#/schooldetail/5300157/12,gssshivapuram17@gmail.com,,6-Pr. Up Pr. and Secondary Only,1-Department of Education,3-Co-educational,1-Rural,shivapuram middle andaman,744201,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300157/12,2025-08-07T00:35:40.774299,N/A,1-Rural,N/A,N/A,N/A,N/A,1-CBSE,N/A,22,13,9,11,6,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:57.428269,,GOVT SECONDARY SCHOOL UTTARA,https://kys.udiseplus.gov.in/#/schooldetail/5300198/12,secondaryschooluttara@gmail.com,,6-Pr. Up Pr. and Secondary Only,1-Department of Education,3-Co-educational,1-Rural,"VILL. UTTARA, POST - UTTARA",744209,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300198/12,2025-08-07T00:35:47.997903,N/A,1-Rural,N/A,N/A,N/A,N/A,1-CBSE,N/A,86,36,50,12,5,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:57.470200,,GOVT SECONDARY SCHOOL WEBI,https://kys.udiseplus.gov.in/#/schooldetail/5300220/12,gsswebi@gmail.com,,6-Pr. Up Pr. and Secondary Only,1-Department of Education,3-Co-educational,1-Rural,"GSS WEBI, VILL-DEOPUR, WEBI, MAYABUNDER",744204,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300220/12,2025-08-07T00:35:56.335826,N/A,1-Rural,N/A,N/A,N/A,N/A,1-CBSE,N/A,200,101,99,22,16,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:57.512213,,GOVT SENIOR SECONDARY SCHOOL BAKULTALA,https://kys.udiseplus.gov.in/#/schooldetail/5300186/12,principalgsssbakultala@gmail.com,,3-Pr. with Up.Pr. Sec. and H.Sec.,1-Department of Education,3-Co-educational,1-Rural,"GOVT. SENIOR SECONDARY SCHOOL, BAKULTALA",744205,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300186/12,2025-08-07T00:36:03.755800,N/A,1-Rural,N/A,N/A,N/A,N/A,1-CBSE,1-CBSE,291,132,159,43,29,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:57.550793,,GOVT SENIOR SECONDARY SCHOOL CFO NALLAH,https://kys.udiseplus.gov.in/#/schooldetail/5300156/12,sscfo1967@gmail.com,,5-Up. Pr. Secondary and Higher Sec,1-Department of Education,3-Co-educational,1-Rural,"Dharmapur, shivapuram",744201,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300156/12,2025-08-07T00:36:10.906015,N/A,1-Rural,N/A,N/A,N/A,N/A,1-CBSE,1-CBSE,109,59,50,14,10,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:57.594773,,GOVT SENIOR SECONDARY SCHOOL DIGLIPUR,https://kys.udiseplus.gov.in/#/schooldetail/5300067/12,gsss_diglipur@yahoo.co.in,,10-Secondary with Higher Secondary,1-Department of Education,3-Co-educational,1-Rural,GOVT SR SEC SCHOOL DIGLIPUR NORTH ANDAMAN,744202,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300067/12,2025-08-07T00:36:18.216273,N/A,1-Rural,N/A,N/A,N/A,N/A,1-CBSE,1-CBSE,496,230,266,32,14,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:57.634277,,GOVT SENIOR SECONDARY SCHOOL KADAMTALA,https://kys.udiseplus.gov.in/#/schooldetail/5300192/12,crckadamtala@gmail.com,,3-Pr. with Up.Pr. Sec. and H.Sec.,1-Department of Education,3-Co-educational,1-Rural,"VILL- KADAMTALA, P.O - KADAMTALA, NORTH AND MIDDLE ANDAMAN",744209,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300192/12,2025-08-07T00:36:25.384222,N/A,1-Rural,N/A,N/A,N/A,N/A,1-CBSE,1-CBSE,408,210,198,49,28,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:57.673419,,GOVT SENIOR SECONDARY SCHOOL KALIGHAT,https://kys.udiseplus.gov.in/#/schooldetail/5300287/12,gssskg@gmail.com,,5-Up. Pr. Secondary and Higher Sec,1-Department of Education,3-Co-educational,1-Rural,Kalighat North Andaman Andaman and Nicobar Islands,744202,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300287/12,2025-08-07T00:36:32.275858,N/A,1-Rural,N/A,N/A,N/A,N/A,1-CBSE,1-CBSE,292,147,145,35,18,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:57.713721,,GOVT SENIOR SECONDARY SCHOOL KARMATANG-10,https://kys.udiseplus.gov.in/#/schooldetail/5300226/12,gssskt10@gmail.com,,3-Pr. with Up.Pr. Sec. and H.Sec.,1-Department of Education,3-Co-educational,1-Rural,"Govt. Senior Secondary School, Karmatang-10, Mayabunder",744204,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300226/12,2025-08-07T00:36:39.224281,N/A,1-Rural,N/A,N/A,N/A,N/A,1-CBSE,1-CBSE,159,73,86,20,13,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:57.753736,,GOVT SENIOR SECONDARY SCHOOL KISHORINAGAR,https://kys.udiseplus.gov.in/#/schooldetail/5300276/12,vpgssskishorinagar@gmail.com,,3-Pr. with Up.Pr. Sec. and H.Sec.,1-Department of Education,3-Co-educational,1-Rural,GOVT SR SEC SCHOOL KISHORI NAGAR DIGLIPUR NORTH ANDAMAN,744202,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300276/12,2025-08-07T00:36:46.206293,N/A,1-Rural,N/A,N/A,N/A,N/A,1-CBSE,1-CBSE,264,142,122,32,14,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:57.813392,,GOVT SENIOR SECONDARY SCHOOL LONG ISLAND,https://kys.udiseplus.gov.in/#/schooldetail/5300183/12,gsss_longisland@yahoo.co.in,,3-Pr. with Up.Pr. Sec. and H.Sec.,1-Department of Education,3-Co-educational,1-Rural,GOVT. SR. SEC. SCHOOL LONG ISLAND,744203,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300183/12,2025-08-07T00:36:53.165894,N/A,1-Rural,N/A,N/A,N/A,N/A,1-CBSE,1-CBSE,90,40,50,20,13,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:57.862562,,GOVT SENIOR SECONDARY SCHOOL ORALKATCHA,https://kys.udiseplus.gov.in/#/schooldetail/5300206/12,gsssoralkatcha2012@gmail.com,,3-Pr. with Up.Pr. Sec. and H.Sec.,1-Department of Education,3-Co-educational,1-Rural,"GP NILAMBUR, ORALKATCHA, BARATANG",744210,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300206/12,2025-08-07T00:37:00.026602,N/A,1-Rural,N/A,N/A,N/A,N/A,1-CBSE,1-CBSE,296,143,153,39,30,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:57.904076,,GOVT SENIOR SECONDARY SCHOOL PAHALGAON,https://kys.udiseplus.gov.in/#/schooldetail/5300231/12,ssacrcpg@gmail.com,,3-Pr. with Up.Pr. Sec. and H.Sec.,1-Department of Education,3-Co-educational,1-Rural,"PAHALGAON, TUGAPUR, MAYABUNDER, N AND M ANDAMAN, ANDAMAN AND NICOBAR ISLANDS",744204,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300231/12,2025-08-07T00:37:06.977950,N/A,1-Rural,N/A,N/A,N/A,N/A,1-CBSE,1-CBSE,236,107,129,39,22,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:57.946214,,GOVT SENIOR SECONDARY SCHOOL SWARAJGRAM,https://kys.udiseplus.gov.in/#/schooldetail/5300238/12,gsssswarajgram@gmail.com,,3-Pr. with Up.Pr. Sec. and H.Sec.,1-Department of Education,3-Co-educational,1-Rural,Swarajgram Diglipur North Andaman,744202,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300238/12,2025-08-07T00:37:13.930534,N/A,1-Rural,N/A,N/A,N/A,N/A,1-CBSE,1-CBSE,284,145,139,23,10,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:57.986847,,LOYOLA ACADEMY,https://kys.udiseplus.gov.in/#/schooldetail/5300431/12,loyolaacademydpp2022@gmail.com,,N/A,5-Private Unaided (Recognized),N/A,1-Rural,"SUBHASHGRAM, DIGLIPUR",744202,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300431/12,2025-08-07T00:37:21.126994,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:58.031066,,PM SHRI GOVT MODEL SENIOR SECONDARY SCHOOL MAYABUNDER,https://kys.udiseplus.gov.in/#/schooldetail/5300054/12,gmsssmayabunder@gmail.com,,5-Up. Pr. Secondary and Higher Sec,1-Department of Education,3-Co-educational,1-Rural,POKKADERA MAYABUNDER NORTH AND MIDDLE ANDAMAN,744204,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300054/12,2025-08-07T00:37:28.080350,N/A,1-Rural,N/A,N/A,N/A,N/A,1-CBSE,1-CBSE,733,361,372,44,28,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:58.072646,,PM SHRI GOVT MODEL SENIOR SECONDARY SCHOOL SITA NAGAR,https://kys.udiseplus.gov.in/#/schooldetail/5300257/12,sitanagarprincipal@gmail.com,,5-Up. Pr. Secondary and Higher Sec,1-Department of Education,3-Co-educational,1-Rural,GOVT SR SEC SCHOOL SITA NAGAR DIGLIPUR NORTH ANDAMAN,744202,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300257/12,2025-08-07T00:37:35.060298,N/A,1-Rural,N/A,N/A,N/A,N/A,1-CBSE,1-CBSE,692,385,307,36,27,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:58.114322,,PM SHRI GOVT SENIOR SECONDARY SCHOOL RANGAT,https://kys.udiseplus.gov.in/#/schooldetail/5300174/12,gsssrgt@gmail.com,,5-Up. Pr. Secondary and Higher Sec,1-Department of Education,3-Co-educational,1-Rural,ANDAMAN AND NICOBAR ISLANDS,744205,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300174/12,2025-08-07T00:37:41.981984,N/A,1-Rural,N/A,N/A,N/A,N/A,1-CBSE,1-CBSE,633,311,322,39,22,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:58.155718,,PM SHRI GOVT SENIOR SECONDARY SCHOOL SABARI JUNCTION,https://kys.udiseplus.gov.in/#/schooldetail/5300181/12,principal.sab@gmail.com,,5-Up. Pr. Secondary and Higher Sec,1-Department of Education,3-Co-educational,1-Rural,PRINCIPAL GSSS SABARI JN. RANGAT,744205,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300181/12,2025-08-07T00:37:48.953236,N/A,1-Rural,N/A,N/A,N/A,N/A,1-CBSE,1-CBSE,525,271,254,33,20,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:58.198967,,PM SHRI GOVT SENIOR SECONDARY SCHOOL SUBASHGRAM,https://kys.udiseplus.gov.in/#/schooldetail/5300254/12,gssssubashgram2012@gmail.com,,3-Pr. with Up.Pr. Sec. and H.Sec.,1-Department of Education,3-Co-educational,1-Rural,SUBASHGRAM DIGLIPUR NORTH ANDAMAN,744202,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300254/12,2025-08-07T00:37:55.977161,N/A,1-Rural,N/A,N/A,N/A,N/A,1-CBSE,1-CBSE,607,317,290,47,34,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:58.238050,,PM SHRI GOVT SENIOR SECONDARY SCHOOL SWADESH NAGAR,https://kys.udiseplus.gov.in/#/schooldetail/5300152/12,gsssswadeshnagar@gmail.com,,5-Up. Pr. Secondary and Higher Sec,1-Department of Education,3-Co-educational,1-Rural,Govt. Senior Secondary School SWADESH NAGAR,744201,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300152/12,2025-08-07T00:38:03.009836,N/A,1-Rural,N/A,N/A,N/A,N/A,1-CBSE,1-CBSE,387,193,194,35,23,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:58.276418,,SARASWATI SHISHU MANDIR SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/5300422/12,,,N/A,8-Unrecognized,N/A,1-Rural,SUBASH GRAM DIGLIPUR NORTH ANDAMAN,744202,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300422/12,2025-08-07T00:38:09.997461,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:58.314744,,SARASWATI SISHU MANDIR,https://kys.udiseplus.gov.in/#/schooldetail/5300053/12,ssvmrgt@gmail.com,,2-Primary with Upper Primary,5-Private Unaided (Recognized),3-Co-educational,1-Rural,ANDAMAN AND NICOBAR ISLANDS,744205,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300053/12,2025-08-07T00:38:17.037958,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,56,34,22,7,5,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:58.354737,,SARASWATI VIDYALAYA SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/5300155/12,saraswatividyalaya2009@gmail.com,,1-Primary,5-Private Unaided (Recognized),3-Co-educational,1-Rural,BILLIGROUND PO PANCHAYAT HARINAGAR MIDDLE ANDAMAN,744201,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300155/12,2025-08-07T00:38:24.175952,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,3,3,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:58.420962,,SHALEM PUBLIC SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/5300068/12,shalemps@gmail.com,,2-Primary with Upper Primary,5-Private Unaided (Recognized),3-Co-educational,1-Rural,"RAMAKRISHNAGRAM, DIGLIPUR, NORTH AND MIDDLE ANDAMAN",744202,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300068/12,2025-08-07T00:38:31.234590,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,220,126,94,13,11,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:58.464785,,ST. ANNE'S,https://kys.udiseplus.gov.in/#/schooldetail/5300423/12,st.annesschool015@gmail.com,,2-Primary with Upper Primary,5-Private Unaided (Recognized),3-Co-educational,1-Rural,"GP SUNDERGARH, BARATANG",744210,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300423/12,2025-08-07T00:38:38.335244,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,88,52,36,13,12,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:58.506708,,ST. MARY MIDDLE SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/5300258/12,smsdiglipur@gmail.com,,2-Primary with Upper Primary,5-Private Unaided (Recognized),3-Co-educational,1-Rural,SITA NAGAR DIGLIPUR NORTH ANDAMAN,744202,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300258/12,2025-08-07T00:38:46.040847,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,101,55,46,11,8,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:58.549182,,ST. MARY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/5300217/12,smsmayabunder@gmail.com,,2-Primary with Upper Primary,5-Private Unaided (Recognized),3-Co-educational,1-Rural,"ST.MARY SCHOOL, MAYABUNDER",744204,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300217/12,2025-08-07T00:38:54.163327,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,144,73,71,13,9,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:58.589618,,ST. MARY'S SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/5300158/12,smsbetapur@gmail.com,,1-Primary,5-Private Unaided (Recognized),3-Co-educational,1-Rural,Andaman and Nicobar Islands,744201,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300158/12,2025-08-07T00:39:01.234194,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,47,25,22,7,4,N/A,SUCCESS,2
