has_know_more_link,phase2_ready,state,state_id,district,district_id,extraction_date,udise_code,operational_status,school_name,know_more_link,edu_district,edu_block,academic_year,school_category,school_management,class_range,school_type,school_location,address,pin_code,last_modified,email,detail_school_name,source_url,extraction_timestamp,location,class_from,class_to,year_of_establishment,national_management,state_management,affiliation_board_sec,affiliation_board_hsec,total_students,total_boys,total_girls,enrollment_class_range,total_teachers,male_teachers,female_teachers,extraction_status,fields_extracted,critical_fields_extracted
True,True,ARUNACHAL PRADESH,112,TIRAP,2213,2025-08-20T11:41:30.479852,,,GOVT ME SCHOOL KHELA,https://kys.udiseplus.gov.in/#/schooldetail/2702726/12,Tirap,Khonsa,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,GOVT MIDDLE SCHOOL KHELA,792130.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2702726/12,2025-08-20T19:12:33.025479,1-Rural,1,8,1963,1-Department of Education,1-Department of Education,NA,NA,32,18,14,N/A,8,2,6,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,TIRAP,2213,2025-08-20T11:41:30.511818,,,GOVT ME SCHOOL LAHO,https://kys.udiseplus.gov.in/#/schooldetail/2702736/12,Tirap,Khonsa,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,GOVT MIDDLE SCHOOL LAHO,792130.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2702736/12,2025-08-20T19:12:41.772362,1-Rural,1,8,1962,1-Department of Education,1-Department of Education,NA,NA,65,35,30,N/A,6,6,0,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,TIRAP,2213,2025-08-20T11:41:30.545241,,,GOVT ME SCHOOL LAMSA,https://kys.udiseplus.gov.in/#/schooldetail/2702756/12,Tirap,Khonsa,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,LAMSA VILLAGE SCHOOL,792130.0,,upslamsa53@gmail.com,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2702756/12,2025-08-20T19:12:50.594457,1-Rural,1,8,1964,1-Department of Education,1-Department of Education,NA,NA,26,11,15,N/A,7,4,3,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,TIRAP,2213,2025-08-20T11:41:30.579452,,,"GOVT ME SCHOOL, LAPTANG",https://kys.udiseplus.gov.in/#/schooldetail/2702751/12,Tirap,Khonsa,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,GOVT MIDDLE SCHOOL LAPTANG,792130.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2702751/12,2025-08-20T19:12:59.440773,1-Rural,1,8,1949,1-Department of Education,1-Department of Education,NA,NA,21,12,9,N/A,4,3,1,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,TIRAP,2213,2025-08-20T11:41:30.615518,,,GOVT ME SCHOOL LAZU VILL,https://kys.udiseplus.gov.in/#/schooldetail/2702783/12,Tirap,Lazu,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,GOVT ME SCHOOL LAZU VILLAGE,792130.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2702783/12,2025-08-20T19:13:08.240846,1-Rural,1,8,1991,1-Department of Education,1-Department of Education,NA,NA,41,23,18,N/A,2,1,1,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,TIRAP,2213,2025-08-20T11:41:30.648105,,,GOVT ME SCHOOL LONGKHONG,https://kys.udiseplus.gov.in/#/schooldetail/2702774/12,Tirap,Deomali,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,"C/O Deomali.Tirap District,Arunachal Pradesh",792129.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2702774/12,2025-08-20T19:13:17.045991,1-Rural,1,8,1972,1-Department of Education,1-Department of Education,NA,NA,20,12,8,N/A,4,4,0,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,TIRAP,2213,2025-08-20T11:41:30.684686,,,GOVT ME SCHOOL LONGLIANG,https://kys.udiseplus.gov.in/#/schooldetail/2702069/12,Tirap,Lazu,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,Govt ME School Longliang,792130.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2702069/12,2025-08-20T19:13:25.881006,1-Rural,1,8,1975,1-Department of Education,1-Department of Education,NA,NA,53,13,40,N/A,2,2,0,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,TIRAP,2213,2025-08-20T11:41:30.727372,,,GOVT ME SCHOOL NAITONG,https://kys.udiseplus.gov.in/#/schooldetail/2702767/12,Tirap,Khonsa,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,govt. me school naitong tirap district khonsa 792130,792130.0,,winkhonsongthing988@gmail.com,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2702767/12,2025-08-20T19:13:34.739346,1-Rural,1,8,1989,1-Department of Education,1-Department of Education,NA,NA,9,4,5,N/A,2,0,2,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,TIRAP,2213,2025-08-20T11:41:30.761675,,,GOVT ME SCHOOL NAMSANG VILL,https://kys.udiseplus.gov.in/#/schooldetail/2702773/12,Tirap,Deomali,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,"P.O.DEOMALI,DISTRICT TIRAP ARUNACHAL PRADESH",792129.0,,govtupperprimaryschoolnamsang@gmail.com,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2702773/12,2025-08-20T19:13:43.796282,1-Rural,1,8,1948,1-Department of Education,1-Department of Education,NA,NA,25,15,10,N/A,5,3,2,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,TIRAP,2213,2025-08-20T11:41:30.793399,,,GOVT. ME SCHOOL NATUN KHETI,https://kys.udiseplus.gov.in/#/schooldetail/2702775/12,Tirap,Deomali,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,"Govt Upper Primary School Natun Kheti PO/PS Deomali, District Tirap",792129.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2702775/12,2025-08-20T19:13:52.852575,1-Rural,1,8,1965,1-Department of Education,1-Department of Education,NA,NA,47,18,29,N/A,5,4,1,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,TIRAP,2213,2025-08-20T11:41:30.829276,,,"GOVT ME SCHOOL NCI , DEOMALI",https://kys.udiseplus.gov.in/#/schooldetail/2701256/12,Tirap,Deomali,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,2-Urban,Deomali Tirap District. Arunachal Pradesh,792129.0,,gupsdeomali@gmail.com,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2701256/12,2025-08-20T19:14:01.730097,2-Urban,1,8,2007,1-Department of Education,1-Department of Education,NA,NA,96,51,45,N/A,9,1,8,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,TIRAP,2213,2025-08-20T11:41:30.865762,,,GOVT ME SCHOOL NEW KOTHUNG,https://kys.udiseplus.gov.in/#/schooldetail/2702787/12,Tirap,Lazu,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,GOVT ME SCHOOL NEW KOTHUNG,792130.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2702787/12,2025-08-20T19:14:10.679377,1-Rural,1,8,1962,1-Department of Education,1-Department of Education,NA,NA,83,37,46,N/A,4,2,2,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,TIRAP,2213,2025-08-20T11:41:30.895550,,,GOVT ME SCHOOL NOGLO,https://kys.udiseplus.gov.in/#/schooldetail/2702784/12,Tirap,Lazu,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,GOVT ME SCHOOL NOGLO,792130.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2702784/12,2025-08-20T19:14:19.504110,1-Rural,1,8,1971,1-Department of Education,1-Department of Education,NA,NA,68,33,35,N/A,2,1,1,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,TIRAP,2213,2025-08-20T11:41:30.929495,,,GOVT ME SCHOOL NOGNA,https://kys.udiseplus.gov.in/#/schooldetail/2701517/12,Tirap,Lazu,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,GOVT ME SCHOOL NOGNA,792130.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2701517/12,2025-08-20T19:14:28.500546,1-Rural,1,8,1966,1-Department of Education,1-Department of Education,NA,NA,26,14,12,N/A,2,2,0,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,TIRAP,2213,2025-08-20T11:41:30.963579,,,GOVT ME SCHOOL OLD CHANGNYAK,https://kys.udiseplus.gov.in/#/schooldetail/2702757/12,Tirap,Khonsa,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,changnyak middle School,792130.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2702757/12,2025-08-20T19:14:37.682674,1-Rural,1,8,1964,1-Department of Education,1-Department of Education,NA,NA,19,12,7,N/A,5,4,1,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,TIRAP,2213,2025-08-20T11:41:30.994093,,,GOVT ME SCHOOL OLD LAINWANG,https://kys.udiseplus.gov.in/#/schooldetail/2702732/12,Tirap,Khonsa,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,middle school old lainwang,792130.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2702732/12,2025-08-20T19:14:46.460950,1-Rural,1,8,1970,1-Department of Education,1-Department of Education,NA,NA,29,14,15,N/A,5,4,1,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,TIRAP,2213,2025-08-20T11:41:31.029153,,,GOVT.MIDDLE SCHOOL BARAP,https://kys.udiseplus.gov.in/#/schooldetail/2702791/12,Tirap,Lazu,2025-26,2-Primary with Upper Primary,1-Department of Education,5 To 8,3-Co-educational,1-Rural,GOVT MIDDLE SCHOOL BARAP,792130.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2702791/12,2025-08-20T19:14:55.146653,1-Rural,5,8,1982,1-Department of Education,1-Department of Education,NA,NA,49,17,32,N/A,3,1,2,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,TIRAP,2213,2025-08-20T11:41:31.066031,,,GOVT MIDDLE SCHOOL BERA,https://kys.udiseplus.gov.in/#/schooldetail/2702758/12,Tirap,Khonsa,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,GOVERNMENT UPPER PRIMARY SCHOOL BERA,792130.0,,govtupsbera@gmail.com,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2702758/12,2025-08-20T19:15:04.249913,1-Rural,1,8,1969,1-Department of Education,1-Department of Education,NA,NA,34,16,18,N/A,3,1,2,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,TIRAP,2213,2025-08-20T11:41:31.101885,,,GOVT MIDDLE SCHOOL MOKTOWA-I,https://kys.udiseplus.gov.in/#/schooldetail/2702739/12,Tirap,Khonsa,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,govt.middle school moktowa I Dadam,792130.0,,lwangpoi196@gmail.com,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2702739/12,2025-08-20T19:15:13.112820,1-Rural,1,8,1967,1-Department of Education,1-Department of Education,NA,NA,20,11,9,N/A,4,2,2,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,TIRAP,2213,2025-08-20T11:41:31.135031,,,GOVT. MIDDLE SCHOOL OLD DOIDAM,https://kys.udiseplus.gov.in/#/schooldetail/2702963/12,Tirap,Deomali,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,"C/O BRC Deomali,District Tirap",792129.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2702963/12,2025-08-20T19:15:22.009528,1-Rural,1,8,1952,1-Department of Education,1-Department of Education,NA,NA,8,5,3,N/A,3,2,1,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,TIRAP,2213,2025-08-20T11:41:31.174266,,,GOVT MIDDLE SCHOOL OLD TUPI,https://kys.udiseplus.gov.in/#/schooldetail/2702762/12,Tirap,Khonsa,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,Government Upper Primary School Old Tupi,792130.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2702762/12,2025-08-20T19:15:30.870586,1-Rural,1,8,1965,1-Department of Education,1-Department of Education,NA,NA,38,24,14,N/A,9,6,3,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,TIRAP,2213,2025-08-20T11:41:31.210244,,,GOVT MIDDLE SCHOOL PULLONG,https://kys.udiseplus.gov.in/#/schooldetail/2702743/12,Tirap,Khonsa,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,Govt Middle School Pullong,792130.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2702743/12,2025-08-20T19:15:39.662604,1-Rural,1,8,1975,1-Department of Education,1-Department of Education,NA,NA,17,5,12,N/A,3,2,1,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,TIRAP,2213,2025-08-20T11:41:31.242676,,,GOVT.MID.SCH.OLD PANIDURIA,https://kys.udiseplus.gov.in/#/schooldetail/2702745/12,Tirap,Khonsa,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,"Govt. Mid Sch.old paniduria, Borduria 792130",792130.0,,kamsenruttum@gmail.com,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2702745/12,2025-08-20T19:15:48.543500,1-Rural,1,8,1965,1-Department of Education,1-Department of Education,NA,NA,22,15,7,N/A,4,2,2,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,TIRAP,2213,2025-08-20T11:41:31.274753,,,GOVT. N.T.C. ME SCHOOL DEOMALI,https://kys.udiseplus.gov.in/#/schooldetail/2701251/12,Tirap,Deomali,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,2-Urban,Govt Upper Primary School N.T.C PO/PS Deomali,792129.0,,govtupsntcdeomali@gmail.com,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2701251/12,2025-08-20T19:15:57.461271,2-Urban,1,8,1991,1-Department of Education,1-Department of Education,NA,NA,161,68,93,N/A,15,3,12,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,TIRAP,2213,2025-08-20T11:41:31.316551,,,GOVT.PRY.SCH.CHURCH COL.KSA,https://kys.udiseplus.gov.in/#/schooldetail/2702722/12,Tirap,Khonsa,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,2-Urban,Govt.Pry.Sch.Church Colony Khonsa,792130.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2702722/12,2025-08-20T19:16:06.245443,2-Urban,1,5,2010,1-Department of Education,1-Department of Education,NA,NA,31,13,18,N/A,5,0,5,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,TIRAP,2213,2025-08-20T11:41:31.351698,,,"GOVT.PRY.SCHOOL, BALUNG",https://kys.udiseplus.gov.in/#/schooldetail/2702065/12,Tirap,Khonsa,2025-26,,1-Department of Education,- To -,N/A,1-Rural,Govt Pry School Balung,792130.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2702065/12,2025-08-20T19:16:15.092000,N/A,-,-,N/A,,N/A,N/A,N/A,0,0,0,N/A,0,0,0,SUCCESS,9,2
True,True,ARUNACHAL PRADESH,112,TIRAP,2213,2025-08-20T11:41:31.394751,,,GOVT. PRY SCHOOL BARAK,https://kys.udiseplus.gov.in/#/schooldetail/2702961/12,Tirap,Deomali,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"Govt Primary School Barak,PO/PS Deomali Dist Tirap Arunachal Pradesh",792129.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2702961/12,2025-08-20T19:16:23.969972,1-Rural,1,5,1994,1-Department of Education,1-Department of Education,NA,NA,3,2,1,N/A,1,1,0,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,TIRAP,2213,2025-08-20T11:41:31.446969,,,"GOVT.PRY.SCHOOL, BOKFOM -I",https://kys.udiseplus.gov.in/#/schooldetail/2702965/12,Tirap,Khonsa,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,PRIMARY SCHOOL BOKFOAM -I,792130.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2702965/12,2025-08-20T19:16:32.758743,1-Rural,1,5,2005,1-Department of Education,1-Department of Education,NA,NA,1,0,1,N/A,1,1,0,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,TIRAP,2213,2025-08-20T11:41:31.484326,,,"GOVT.PRY.SCHOOL, BOKFOM-II",https://kys.udiseplus.gov.in/#/schooldetail/2701260/12,Tirap,Khonsa,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,PRIMARY SCHOOL BOKFOM,792130.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2701260/12,2025-08-20T19:16:41.675612,1-Rural,1,5,2005,1-Department of Education,1-Department of Education,NA,NA,2,1,1,N/A,1,0,1,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,TIRAP,2213,2025-08-20T11:41:31.514260,,,GOVT PRY SCHOOL CHANGTHENG,https://kys.udiseplus.gov.in/#/schooldetail/2702755/12,Tirap,Khonsa,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,CHANGTHENG PRY SCHOOL,792130.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2702755/12,2025-08-20T19:16:50.457834,1-Rural,1,5,2005,1-Department of Education,1-Department of Education,NA,NA,10,6,4,N/A,2,0,2,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,TIRAP,2213,2025-08-20T11:41:31.544110,,,GOVT PRY SCHOOL CHARJU CAMP,https://kys.udiseplus.gov.in/#/schooldetail/2702723/12,Tirap,Khonsa,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,Govt. Pry School Charju Camp Tirap District Khonsa 792130,792130.0,,charju2017@gmail.com,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2702723/12,2025-08-20T19:16:59.317820,1-Rural,1,5,1990,1-Department of Education,1-Department of Education,NA,NA,5,1,4,N/A,2,0,2,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,TIRAP,2213,2025-08-20T11:41:31.574157,,,GOVT PRY SCHOOL CHOMINTHONG,https://kys.udiseplus.gov.in/#/schooldetail/2702759/12,Tirap,Khonsa,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,CHOMINTHONG VILLAGE NEAR ARMY CAMP VETERINARY,792130.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2702759/12,2025-08-20T19:17:08.325699,1-Rural,1,5,1995,1-Department of Education,1-Department of Education,NA,NA,4,3,1,N/A,2,1,1,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,TIRAP,2213,2025-08-20T11:41:31.604220,,,GOVT PRY SCHOOL COFFEE BOARD,https://kys.udiseplus.gov.in/#/schooldetail/2700072/12,Tirap,Deomali,2025-26,,1-Department of Education,- To -,N/A,1-Rural,,792129.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2700072/12,2025-08-20T19:17:17.153484,N/A,-,-,N/A,,N/A,N/A,N/A,0,0,0,N/A,0,0,0,SUCCESS,9,2
True,True,ARUNACHAL PRADESH,112,TIRAP,2213,2025-08-20T11:41:31.633963,,,GOVT PRY SCHOOL DONGRONG,https://kys.udiseplus.gov.in/#/schooldetail/2702955/12,Tirap,Deomali,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,BRC DEOMALI TIRAPO DISTRICT ARUNACHAL PRADESH,792129.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2702955/12,2025-08-20T19:17:25.975280,1-Rural,1,5,1962,1-Department of Education,1-Department of Education,NA,NA,6,2,4,N/A,1,1,0,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,TIRAP,2213,2025-08-20T11:41:31.663765,,,GOVT PRY SCHOOL HOLLAM,https://kys.udiseplus.gov.in/#/schooldetail/2702761/12,Tirap,Khonsa,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,HOLLAM PRIMARY SCHOOL,792130.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2702761/12,2025-08-20T19:17:35.037054,1-Rural,1,5,1988,1-Department of Education,1-Department of Education,NA,NA,2,0,2,N/A,1,1,0,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,TIRAP,2213,2025-08-20T11:41:31.694661,,,GOVT PRY SCHOOL HOMROY,https://kys.udiseplus.gov.in/#/schooldetail/2700353/12,Tirap,Khonsa,2025-26,,1-Department of Education,- To -,N/A,1-Rural,,792130.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2700353/12,2025-08-20T19:17:44.125975,N/A,-,-,N/A,,N/A,N/A,N/A,0,0,0,N/A,0,0,0,SUCCESS,9,2
True,True,ARUNACHAL PRADESH,112,TIRAP,2213,2025-08-20T11:41:31.725884,,,GOVT PRY SCHOOL HUKAN,https://kys.udiseplus.gov.in/#/schooldetail/2702727/12,Tirap,Khonsa,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"Govt. Pry School Hukan, Dadam 792130",792130.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2702727/12,2025-08-20T19:17:52.874528,1-Rural,1,5,1967,1-Department of Education,1-Department of Education,NA,NA,21,13,8,N/A,2,2,0,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,TIRAP,2213,2025-08-20T11:41:31.756420,,,GOVT PRY SCHOOL JADTHUNG,https://kys.udiseplus.gov.in/#/schooldetail/2702744/12,Tirap,Khonsa,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"GPS Jadthung, Po/Ps Khonsa, District Tirap",792130.0,,govtpryschooljadthung@gmail.com,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2702744/12,2025-08-20T19:18:01.643178,1-Rural,1,5,1993,1-Department of Education,1-Department of Education,NA,NA,5,3,2,N/A,1,1,0,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,TIRAP,2213,2025-08-20T11:41:31.787374,,,"GOVT.PRY.SCHOOL, JALAMTHUN",https://kys.udiseplus.gov.in/#/schooldetail/2702730/12,Tirap,Khonsa,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,dadam Village Po/Ps Dadam,792130.0,,liamjasumnyan@gmail.com,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2702730/12,2025-08-20T19:18:10.366519,1-Rural,1,5,2009,1-Department of Education,1-Department of Education,NA,NA,10,6,4,N/A,2,2,0,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,TIRAP,2213,2025-08-20T11:41:31.820562,,,"GOVT.PRY.SCHOOL, JUMDANG",https://kys.udiseplus.gov.in/#/schooldetail/2702954/12,Tirap,Deomali,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"Govt Primary School Jumdang. PO/PS Deomali, District Tirap",792129.0,,gpsjumdang123@gmaill.com,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2702954/12,2025-08-20T19:18:19.195138,1-Rural,1,5,2008,1-Department of Education,1-Department of Education,NA,NA,7,6,1,N/A,1,1,0,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,TIRAP,2213,2025-08-20T11:41:31.852332,,,GOVT PRY SCHOOL KHETI,https://kys.udiseplus.gov.in/#/schooldetail/2701484/12,Tirap,Khonsa,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,KHETI VILLAGE SCHOOL,792130.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2701484/12,2025-08-20T19:18:28.280453,1-Rural,1,5,1961,1-Department of Education,1-Department of Education,NA,NA,8,3,5,N/A,4,3,1,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,TIRAP,2213,2025-08-20T11:41:31.891930,,,GOVT PRY SCHOOL KHONSA VILL,https://kys.udiseplus.gov.in/#/schooldetail/2701232/12,Tirap,Khonsa,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,KHONSA VILLAGE PRIMARY SCHOOL,792130.0,,govtprimarykhonsavillage@gmail.com,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2701232/12,2025-08-20T19:18:37.176645,1-Rural,1,5,1954,1-Department of Education,1-Department of Education,NA,NA,11,4,7,N/A,3,0,3,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,TIRAP,2213,2025-08-20T11:41:31.922792,,,GOVT PRY SCHOOL KHOWATHONG,https://kys.udiseplus.gov.in/#/schooldetail/2702753/12,Tirap,Khonsa,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"Khowathong , Chasa Village Khonsa",792130.0,,ddsekhonsa@gmail.com,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2702753/12,2025-08-20T19:18:46.411649,1-Rural,1,5,1979,1-Department of Education,1-Department of Education,NA,NA,3,2,1,N/A,1,0,1,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,TIRAP,2213,2025-08-20T11:41:31.953163,,,"GOVT.PRY SCHOOL, KONGSA",https://kys.udiseplus.gov.in/#/schooldetail/2702070/12,Tirap,Lazu,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GOVT PRY SCHOOL KONGSA,792130.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2702070/12,2025-08-20T19:18:55.361466,1-Rural,1,5,2006,1-Department of Education,1-Department of Education,NA,NA,20,7,13,N/A,2,0,2,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,TIRAP,2213,2025-08-20T11:41:31.983301,,,"GOVT.PRY.SCHOOL,LAHO KUCHHA",https://kys.udiseplus.gov.in/#/schooldetail/2702719/12,Tirap,Khonsa,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,Govt Pry Sch Laho Kuchha,792130.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2702719/12,2025-08-20T19:19:04.197486,1-Rural,1,5,2009,1-Department of Education,1-Department of Education,NA,NA,19,7,12,N/A,3,0,3,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,TIRAP,2213,2025-08-20T11:41:32.016706,,,GOVT PRY SCHOOL LAHO THINSA,https://kys.udiseplus.gov.in/#/schooldetail/2702738/12,Tirap,Khonsa,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"GPS Laho Thinsa Po/Ps Dadam, District Tirap",792130.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2702738/12,2025-08-20T19:19:13.594642,1-Rural,1,5,2009,1-Department of Education,1-Department of Education,NA,NA,18,7,11,N/A,2,2,0,SUCCESS,11,2
