has_know_more_link,phase2_ready,state,state_id,district,district_id,extraction_date,udise_code,operational_status,school_name,know_more_link,edu_district,edu_block,academic_year,school_category,school_management,class_range,school_type,school_location,address,pin_code,last_modified,email
True,True,ARUNACHAL PRADESH,112,UPPER SIANG,2209,2025-08-20T11:42:07.342130,N/A,N/A,RESIDENTIAL SCHOOL KUMKU,https://kys.udiseplus.gov.in/#/schooldetail/2701262/12,Upper Siang,Geku,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,Residential School Kumku,791002,N/A,gcrupsgekukumku@gmail.com
True,True,ARUNACHAL PRADESH,112,UPPER SIANG,2209,2025-08-20T11:42:07.385511,N/A,N/A,RESIDENTIAL SCHOOL MIGGING,https://kys.udiseplus.gov.in/#/schooldetail/2700200/12,Upper Siang,Tuting,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,RESIDENTIAL SCHOOL MIGGING,791105,N/A,N/A
True,True,ARUNACHAL PRADESH,112,UPPER SIANG,2209,2025-08-20T11:42:07.420276,N/A,N/A,RESIDENTIAL SCHOOL MOPOM,https://kys.udiseplus.gov.in/#/schooldetail/2700872/12,Upper Siang,Mariyang,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,GOVT.UPPER PRIMARY RESIDENTIAL SCHOOL MOPOM,791002,N/A,N/A
True,True,ARUNACHAL PRADESH,112,UPPER SIANG,2209,2025-08-20T11:42:07.450979,N/A,N/A,RESIDENTIAL SCHOOL MOYING,https://kys.udiseplus.gov.in/#/schooldetail/2703379/12,Upper Siang,Jengging,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,RESIDENTIAL SCHOOL MOYING,791002,N/A,N/A
True,True,ARUNACHAL PRADESH,112,UPPER SIANG,2209,2025-08-20T11:42:12.992456,N/A,N/A,ROYAL SIANG ACADEMY JENGGING,https://kys.udiseplus.gov.in/#/schooldetail/2700966/12,Upper Siang,Jengging,2025-26,6-Pr. Up Pr. and Secondary Only,5-Private Unaided (Recognized),1 To 10,3-Co-educational,1-Rural,Royal Siang School Jengging,791002,N/A,royalsiangacdemy@gmail.com
True,True,ARUNACHAL PRADESH,112,UPPER SIANG,2209,2025-08-20T11:42:13.022737,N/A,N/A,ROYAL SIANG ACADEMY SCHOOL YKG,https://kys.udiseplus.gov.in/#/schooldetail/2703280/12,Upper Siang,Yingkiong,2025-26,2-Primary with Upper Primary,8-Unrecognized,1 To 8,3-Co-educational,1-Rural,ROYAL SIANG ACADEMY SCHOOL YINGKIONG,791002,N/A,rsa.ykg2008@gmail.com
True,True,ARUNACHAL PRADESH,112,UPPER SIANG,2209,2025-08-20T11:42:13.054720,N/A,N/A,SECONDARY SCHOOL PARSING,https://kys.udiseplus.gov.in/#/schooldetail/2701380/12,Upper Siang,Yingkiong,2025-26,6-Pr. Up Pr. and Secondary Only,1-Department of Education,1 To 10,3-Co-educational,1-Rural,GOVT. SECONDARY SCHOOL PARSING,791002,N/A,37173@cbseshiksha.in
True,True,ARUNACHAL PRADESH,112,UPPER SIANG,2209,2025-08-20T11:42:13.085593,N/A,N/A,SIANG VALLEY RESI. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/2700839/12,Upper Siang,Tuting,2025-26,2-Primary with Upper Primary,5-Private Unaided (Recognized),1 To 8,3-Co-educational,1-Rural,SIANG VALLEY RESIDENTIAL SCHOOL TUTING,791105,N/A,N/A
True,True,ARUNACHAL PRADESH,112,UPPER SIANG,2209,2025-08-20T11:42:13.116638,N/A,N/A,ST. FRANCIS DE SALES SCHOOL YKG,https://kys.udiseplus.gov.in/#/schooldetail/2700851/12,Upper Siang,Yingkiong,2025-26,2-Primary with Upper Primary,5-Private Unaided (Recognized),1 To 8,3-Co-educational,1-Rural,ST. FRANCIS DE SALES SCHOOL YINGKIONG,791002,N/A,N/A
True,True,ARUNACHAL PRADESH,112,UPPER SIANG,2209,2025-08-20T11:42:13.147034,N/A,N/A,ST. FRANCIS MISSION SCHOOL GEKU,https://kys.udiseplus.gov.in/#/schooldetail/2701247/12,Upper Siang,Geku,2025-26,2-Primary with Upper Primary,5-Private Unaided (Recognized),1 To 8,3-Co-educational,1-Rural,ST. FRANCIS MISSION SCHOOL GEKU,791002,N/A,N/A
True,True,ARUNACHAL PRADESH,112,UPPER SIANG,2209,2025-08-20T11:42:13.177259,N/A,N/A,ST. FRANSIS MISSION SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/2700240/12,Upper Siang,Mariyang,2025-26,2-Primary with Upper Primary,5-Private Unaided (Recognized),1 To 8,3-Co-educational,1-Rural,ST.FRANCIS MISSION SCHOOL MARIYANG,791002,N/A,N/A
True,True,ARUNACHAL PRADESH,112,UPPER SIANG,2209,2025-08-20T11:42:13.207115,N/A,N/A,ST. MARY'S SCHOOL YINGKIONG,https://kys.udiseplus.gov.in/#/schooldetail/2703281/12,Upper Siang,Yingkiong,2025-26,1-Primary,5-Private Unaided (Recognized),1 To 5,3-Co-educational,1-Rural,ST. MARYS SCHOOL YINGKIONG,791002,N/A,N/A
True,True,ARUNACHAL PRADESH,112,UPPER SIANG,2209,2025-08-20T11:42:13.236848,N/A,N/A,ST. THOMAS RESIDENTIAL SCHOOL GEKU,https://kys.udiseplus.gov.in/#/schooldetail/2701395/12,Upper Siang,Geku,2025-26,2-Primary with Upper Primary,5-Private Unaided (Recognized),1 To 8,3-Co-educational,1-Rural,NA,791002,N/A,N/A
True,True,ARUNACHAL PRADESH,112,UPPER SIANG,2209,2025-08-20T11:42:13.266545,N/A,N/A,ST. THOMAS RESI. SCHOOL YKG,https://kys.udiseplus.gov.in/#/schooldetail/2700849/12,Upper Siang,Yingkiong,2025-26,2-Primary with Upper Primary,5-Private Unaided (Recognized),1 To 8,3-Co-educational,9-NA,NA,791002,N/A,N/A
True,True,ARUNACHAL PRADESH,112,UPPER SIANG,2209,2025-08-20T11:42:13.295925,N/A,N/A,TASON LANGKAM PUBLIC SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/2701393/12,Upper Siang,Mariyang,2025-26,1-Primary,8-Unrecognized,1 To 5,3-Co-educational,1-Rural,TASON LANGKAM PUBLIC SCHOOL MARIYANG,791002,N/A,N/A
True,True,ARUNACHAL PRADESH,112,UPPER SIANG,2209,2025-08-20T11:42:13.335110,N/A,N/A,TOWN SECONDARY SCHOOL TUTING,https://kys.udiseplus.gov.in/#/schooldetail/2701377/12,Upper Siang,Tuting,2025-26,7-Upper Pr. and Secondary,1-Department of Education,6 To 10,3-Co-educational,1-Rural,GOVT. TOWN SECONDARY SCHOOL TUTING,791105,N/A,govttownsecschoolTuting791105@gmail.com
True,True,ARUNACHAL PRADESH,112,UPPER SIANG,2209,2025-08-20T11:42:13.369425,N/A,N/A,UPPER HILL PUBLIC SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/2701379/12,Upper Siang,Yingkiong,2025-26,2-Primary with Upper Primary,5-Private Unaided (Recognized),1 To 8,3-Co-educational,1-Rural,UPPER HILL PUBLIC SCHOOL YINGKIONG,791002,N/A,N/A
True,True,ARUNACHAL PRADESH,112,UPPER SIANG,2209,2025-08-20T11:42:13.402527,N/A,N/A,UPPER PRIMARY SCHOOL ALC LINE TUTING,https://kys.udiseplus.gov.in/#/schooldetail/2700840/12,Upper Siang,Tuting,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,UPPER PRIMARY SCHOOL ALC LINE TUTING,791105,N/A,N/A
True,True,ARUNACHAL PRADESH,112,UPPER SIANG,2209,2025-08-20T11:42:13.433529,N/A,N/A,UPPER PRIMARY SCHOOL BINE,https://kys.udiseplus.gov.in/#/schooldetail/2700863/12,Upper Siang,Mariyang,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,Govt. Upper Primary School BINE,791002,N/A,N/A
True,True,ARUNACHAL PRADESH,112,UPPER SIANG,2209,2025-08-20T11:42:13.464384,N/A,N/A,UPPER PRIMARY SCHOOL DAGGONG,https://kys.udiseplus.gov.in/#/schooldetail/2700847/12,Upper Siang,Yingkiong,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,GOVT. PRIMERY SCHOOL YINGKIONG,791002,N/A,adangzen@gmail.com
True,True,ARUNACHAL PRADESH,112,UPPER SIANG,2209,2025-08-20T11:42:13.503798,N/A,N/A,UPPER PRIMARY SCHOOL DALBING I,https://kys.udiseplus.gov.in/#/schooldetail/2700859/12,Upper Siang,Mariyang,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,GOVT. UPPER PRIMARY SCHOOL DALBING,791002,N/A,N/A
True,True,ARUNACHAL PRADESH,112,UPPER SIANG,2209,2025-08-20T11:42:13.534311,N/A,N/A,UPPER PRIMARY SCHOOL GELLING,https://kys.udiseplus.gov.in/#/schooldetail/2703092/12,Upper Siang,Gelling-singa,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,Govt.Upper Primary School Gelling,791105,N/A,N/A
True,True,ARUNACHAL PRADESH,112,UPPER SIANG,2209,2025-08-20T11:42:13.564223,N/A,N/A,UPPER PRIMARY SCHOOL GEYING,https://kys.udiseplus.gov.in/#/schooldetail/2700977/12,Upper Siang,Mariyang,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,UPPER PRIMARY SCHOOL GEYING,791002,N/A,N/A
True,True,ARUNACHAL PRADESH,112,UPPER SIANG,2209,2025-08-20T11:42:13.595993,N/A,N/A,UPPER PRIMARY SCHOOL JANBO,https://kys.udiseplus.gov.in/#/schooldetail/2700856/12,Upper Siang,Jengging,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,GOVT. UPPER PRIMARY SCHOOL JANBO,791002,N/A,N/A
True,True,ARUNACHAL PRADESH,112,UPPER SIANG,2209,2025-08-20T11:42:13.625867,N/A,N/A,UPPER PRIMARY SCHOOL KARING,https://kys.udiseplus.gov.in/#/schooldetail/2700865/12,Upper Siang,Mariyang,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,GOVT.UPPER PRIMARY KARING MARIYANG,791002,N/A,N/A
True,True,ARUNACHAL PRADESH,112,UPPER SIANG,2209,2025-08-20T11:42:13.658441,N/A,N/A,UPPER PRIMARY SCHOOL KARKO,https://kys.udiseplus.gov.in/#/schooldetail/2700319/12,Upper Siang,Jengging,2025-26,2-Primary with Upper Primary,1-Department of Education,3 To 7,3-Co-educational,1-Rural,UPPER PRIMARY SCHOOL KARKO,791002,N/A,N/A
True,True,ARUNACHAL PRADESH,112,UPPER SIANG,2209,2025-08-20T11:42:13.688358,N/A,N/A,UPPER PRIMARY SCHOOL KOMKAR,https://kys.udiseplus.gov.in/#/schooldetail/2701250/12,Upper Siang,Geku,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,UPPER PRIMARY SCHOOL KOMKAR,791002,N/A,N/A
True,True,ARUNACHAL PRADESH,112,UPPER SIANG,2209,2025-08-20T11:42:13.720941,N/A,N/A,UPPER PRIMARY SCHOOL MILLANG,https://kys.udiseplus.gov.in/#/schooldetail/2700864/12,Upper Siang,Mariyang,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,"Govt,Upper Primary School Millang upper siang Arunachal Pradesh",791002,N/A,N/A
True,True,ARUNACHAL PRADESH,112,UPPER SIANG,2209,2025-08-20T11:42:13.751405,N/A,N/A,UPPER PRIMARY SCHOOL NGAMING,https://kys.udiseplus.gov.in/#/schooldetail/2700944/12,Upper Siang,Tuting,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,UPPER PRIMARY SCHOOL NGAMING,791105,N/A,N/A
True,True,ARUNACHAL PRADESH,112,UPPER SIANG,2209,2025-08-20T11:42:13.784586,N/A,N/A,UPPER PRIMARY SCHOOL PALLING,https://kys.udiseplus.gov.in/#/schooldetail/2701195/12,Upper Siang,Tuting,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,UPPER PRIMARY SCHOOL PALLING,791105,N/A,N/A
True,True,ARUNACHAL PRADESH,112,UPPER SIANG,2209,2025-08-20T11:42:13.815426,N/A,N/A,UPPER PRIMARY SCHOOL PERAM,https://kys.udiseplus.gov.in/#/schooldetail/2701244/12,Upper Siang,Geku,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,Govt. Upper Prmary School Peram,791002,N/A,N/A
True,True,ARUNACHAL PRADESH,112,UPPER SIANG,2209,2025-08-20T11:42:13.850543,N/A,N/A,UPPER PRIMARY SCHOOL PUGGING,https://kys.udiseplus.gov.in/#/schooldetail/2700844/12,Upper Siang,Yingkiong,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,GOVT. PRIMARY SCHOOL PUGGING,791002,N/A,upperprimaryschoolpugging1@yahoo.com
True,True,ARUNACHAL PRADESH,112,UPPER SIANG,2209,2025-08-20T11:42:13.892618,N/A,N/A,UPPER PRIMARY SCHOOL SIBUM II,https://kys.udiseplus.gov.in/#/schooldetail/2700201/12,Upper Siang,Geku,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,Govt.Upper Prmary School Sbum,791002,N/A,N/A
True,True,ARUNACHAL PRADESH,112,UPPER SIANG,2209,2025-08-20T11:42:13.926619,N/A,N/A,UPPER PRIMARY SCHOOL SIMONG,https://kys.udiseplus.gov.in/#/schooldetail/2700960/12,Upper Siang,Yingkiong,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,GOVT.UPPER PRIMARY SCHOOL SIMONG,791002,N/A,N/A
True,True,ARUNACHAL PRADESH,112,UPPER SIANG,2209,2025-08-20T11:42:13.956436,N/A,N/A,UPPER PRIMARY SCHOOL SINGA,https://kys.udiseplus.gov.in/#/schooldetail/2703095/12,Upper Siang,Gelling-singa,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,Govt.Upper pry. school Singa,791105,N/A,N/A
True,True,ARUNACHAL PRADESH,112,UPPER SIANG,2209,2025-08-20T11:42:13.987895,N/A,N/A,UPPER PRIMARY SCHOOL ZIDO,https://kys.udiseplus.gov.in/#/schooldetail/2700945/12,Upper Siang,Tuting,2025-26,4-Upper Primary only,1-Department of Education,6 To 8,3-Co-educational,1-Rural,UPPER PRIMARY SCHOOL ZIDO,791105,N/A,N/A
True,True,ARUNACHAL PRADESH,112,UPPER SIANG,2209,2025-08-20T11:42:14.018545,N/A,N/A,VIVEKANANDA KENDRA VIDYALAYA YINGKIONG,https://kys.udiseplus.gov.in/#/schooldetail/2700964/12,Upper Siang,Yingkiong,2025-26,6-Pr. Up Pr. and Secondary Only,4-Government Aided,1 To 10,3-Co-educational,1-Rural,VIVEKANANDA KENDRA VIDYALAYA,791002,N/A,vkvyingkong@vkvapt.org
True,True,ARUNACHAL PRADESH,112,UPPER SIANG,2209,2025-08-20T11:42:14.048540,N/A,N/A,ZION ENGLISH MEDIUM SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/2701129/12,Upper Siang,Geku,2025-26,2-Primary with Upper Primary,8-Unrecognized,1 To 8,3-Co-educational,1-Rural,Zion English School Geku,791002,N/A,N/A
True,True,ARUNACHAL PRADESH,112,UPPER SUBANSIRI,2206,2025-08-20T11:42:34.612654,N/A,N/A,ARUN JYOTI DUMPORIJO,https://kys.udiseplus.gov.in/#/schooldetail/2701945/12,Upper Subansiri,Dumporijo,2025-26,1-Primary,5-Private Unaided (Recognized),1 To 4,3-Co-educational,1-Rural,ARUN JOTI schooo DUMPORIJO,791122,N/A,arunjyoti@vkendra.org
True,True,ARUNACHAL PRADESH,112,UPPER SUBANSIRI,2206,2025-08-20T11:42:34.643716,N/A,N/A,"BLUE MOUNTSCHOOL, MED&amp;EE COLONY",https://kys.udiseplus.gov.in/#/schooldetail/2700709/12,Upper Subansiri,Daporijo,2025-26,2-Primary with Upper Primary,5-Private Unaided (Recognized),1 To 8,3-Co-educational,2-Urban,SIGIN COLONY DAPORIJO DISTRICT UPPER SUBANSIRI,791122,N/A,N/A
True,True,ARUNACHAL PRADESH,112,UPPER SUBANSIRI,2206,2025-08-20T11:42:34.675031,N/A,N/A,DAPO VALLEY MONTESSORI,https://kys.udiseplus.gov.in/#/schooldetail/2700707/12,Upper Subansiri,Daporijo,2025-26,1-Primary,5-Private Unaided (Recognized),1 To 5,3-Co-educational,2-Urban,OFFICER AND OFFICE COLONY DAPORIJO,791122,N/A,padmeswar.nlp@gmail.com
True,True,ARUNACHAL PRADESH,112,UPPER SUBANSIRI,2206,2025-08-20T11:42:34.706888,N/A,N/A,DIYUM BUI MEMORIAL ENG. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/2701920/12,Upper Subansiri,Dumporijo,2025-26,2-Primary with Upper Primary,5-Private Unaided (Recognized),1 To 8,3-Co-educational,1-Rural,"P O Dumporijo , upper subonsiri AP",791122,N/A,dbmsdumporijo@yahoo.in
True,True,ARUNACHAL PRADESH,112,UPPER SUBANSIRI,2206,2025-08-20T11:42:34.742767,N/A,N/A,"GOVT. GIRLS RESIDENTIAL SCHOOL, AYA-MARDE",https://kys.udiseplus.gov.in/#/schooldetail/2701022/12,Upper Subansiri,Dumporijo,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,2-Girls,1-Rural,"GOVT. GIRLS RESIDENTIAL SCHOOL, AYA-MARDE",791122,N/A,yumgamnirin@gmail.com
True,True,ARUNACHAL PRADESH,112,UPPER SUBANSIRI,2206,2025-08-20T11:42:34.774180,N/A,N/A,"GOVT. GIRLS RESIDENTIAL SCHOOL, MARO",https://kys.udiseplus.gov.in/#/schooldetail/2702716/12,Upper Subansiri,Baririjo,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,2-Girls,1-Rural,GOVT GIRLS RESIDENTIAL SCHOOL MARO,791122,N/A,namenyigam7@gmail.com
True,True,ARUNACHAL PRADESH,112,UPPER SUBANSIRI,2206,2025-08-20T11:42:34.806164,N/A,N/A,"GOVT. HIGHER SECONDARY SCHOOL, DAPORIJO",https://kys.udiseplus.gov.in/#/schooldetail/2703469/12,Upper Subansiri,Daporijo,2025-26,10-Secondary with Higher Secondary,1-Department of Education,9 To 12,3-Co-educational,2-Urban,TEACHER COLONY DAPORIJO,791122,N/A,N/A
True,True,ARUNACHAL PRADESH,112,UPPER SUBANSIRI,2206,2025-08-20T11:42:34.838985,N/A,N/A,"GOVT.HR. SEC. SCHOOL, DUMPORIJO",https://kys.udiseplus.gov.in/#/schooldetail/2701919/12,Upper Subansiri,Dumporijo,2025-26,5-Up. Pr. Secondary and Higher Sec,1-Department of Education,6 To 12,3-Co-educational,1-Rural,"GOVT. HR. SECONDARY SCHOOL, DUMPORIJO",791122,N/A,prnlghssdumporijo@gmail.com
True,True,ARUNACHAL PRADESH,112,UPPER SUBANSIRI,2206,2025-08-20T11:42:34.870651,N/A,N/A,"GOVT HR.SEC. SCHOOL, KODAK",https://kys.udiseplus.gov.in/#/schooldetail/2701201/12,Upper Subansiri,Taliha,2025-26,3-Pr. with Up.Pr. Sec. and H.Sec.,1-Department of Education,1 To 12,3-Co-educational,1-Rural,"PRINCIPAL I/C GOVT HR SEC SCHOOL KODAK, TALIHA",791122,N/A,N/A
True,True,ARUNACHAL PRADESH,112,UPPER SUBANSIRI,2206,2025-08-20T11:42:34.903574,N/A,N/A,"GOVT. HR. SEC. SCHOOL, MARO",https://kys.udiseplus.gov.in/#/schooldetail/2701992/12,Upper Subansiri,Baririjo,2025-26,3-Pr. with Up.Pr. Sec. and H.Sec.,1-Department of Education,1 To 12,3-Co-educational,1-Rural,GOVT HR SEC SCHOOL MARO,791122,N/A,ghssmaro@outlook.com
True,True,ARUNACHAL PRADESH,112,UPPER SUBANSIRI,2206,2025-08-20T11:42:34.936700,N/A,N/A,"GOVT.I.V.SCHOOL, ANYINGMURI",https://kys.udiseplus.gov.in/#/schooldetail/2700656/12,Upper Subansiri,Nacho,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,village Ayingmuri under Nacho block,791122,N/A,N/A
True,True,ARUNACHAL PRADESH,112,UPPER SUBANSIRI,2206,2025-08-20T11:42:34.970073,N/A,N/A,"GOVT. I.V SCHOOL, HALI",https://kys.udiseplus.gov.in/#/schooldetail/2701948/12,Upper Subansiri,Dumporijo,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"GOVT. I.V SCHOOL, HALI",791122,N/A,N/A
True,True,ARUNACHAL PRADESH,112,UPPER SUBANSIRI,2206,2025-08-20T11:42:35.001005,N/A,N/A,"GOVT.I.V.SCHOOL, JEKE",https://kys.udiseplus.gov.in/#/schooldetail/2701233/12,Upper Subansiri,Giba,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"Govt. I. V. School, Jeke, daporijo",791122,N/A,N/A
True,True,ARUNACHAL PRADESH,112,UPPER SUBANSIRI,2206,2025-08-20T11:42:35.032496,N/A,N/A,GOVT I.V.SCHOOL LEBRI,https://kys.udiseplus.gov.in/#/schooldetail/2703842/12,Upper Subansiri,Baririjo,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GOVT I V SCHOOL LEBRI,791122,N/A,N/A
True,True,ARUNACHAL PRADESH,112,UPPER SUBANSIRI,2206,2025-08-20T11:42:35.067001,N/A,N/A,"GOVT. I.V SCHOOL, LEYA",https://kys.udiseplus.gov.in/#/schooldetail/2700999/12,Upper Subansiri,Giba,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"govt. I.V. school, leya, Daporijo",791122,N/A,tapoleya53@gmail.com
True,True,ARUNACHAL PRADESH,112,UPPER SUBANSIRI,2206,2025-08-20T11:42:35.098835,N/A,N/A,"GOVT.I.V. SCHOOL, MOMARA",https://kys.udiseplus.gov.in/#/schooldetail/2703366/12,Upper Subansiri,Taliha,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,HM I/C GOVT I.V SCHOOL MOMARA,791122,N/A,N/A
True,True,ARUNACHAL PRADESH,112,UPPER SUBANSIRI,2206,2025-08-20T11:42:35.141476,N/A,N/A,"GOVT. I.V SCHOOL, NATAM",https://kys.udiseplus.gov.in/#/schooldetail/2703824/12,Upper Subansiri,Giba,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"GOVT. I. V. SCHOOL, NATAM, DAPORIJO",791122,N/A,N/A
True,True,ARUNACHAL PRADESH,112,UPPER SUBANSIRI,2206,2025-08-20T11:42:35.176556,N/A,N/A,"GOVT.I.V.SCHOOL, NAVA",https://kys.udiseplus.gov.in/#/schooldetail/2701998/12,Upper Subansiri,Lime King,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,village nava under Limeking block,791122,N/A,N/A
True,True,ARUNACHAL PRADESH,112,UPPER SUBANSIRI,2206,2025-08-20T11:42:35.210786,N/A,N/A,"GOVT. I.V SCHOOL, NILLING",https://kys.udiseplus.gov.in/#/schooldetail/2701235/12,Upper Subansiri,Giba,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"Govt. I.V. School, Nilling, Daporijo",791122,N/A,N/A
True,True,ARUNACHAL PRADESH,112,UPPER SUBANSIRI,2206,2025-08-20T11:42:35.246782,N/A,N/A,"GOVT .I.V. SCHOOL, NOGI",https://kys.udiseplus.gov.in/#/schooldetail/2701193/12,Upper Subansiri,Taliha,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"HM I/C GOVT I.V SCHOOL NOGI, TALIHA",791122,N/A,N/A
True,True,ARUNACHAL PRADESH,112,UPPER SUBANSIRI,2206,2025-08-20T11:42:35.285335,N/A,N/A,GOVT I.V . SCHOOL PAKBA,https://kys.udiseplus.gov.in/#/schooldetail/2701187/12,Upper Subansiri,Taliha,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"HM I/C GOVT I.V SCHOOL, PAKBA",791122,N/A,N/A
True,True,ARUNACHAL PRADESH,112,UPPER SUBANSIRI,2206,2025-08-20T11:42:35.315943,N/A,N/A,"GOVT I.V. SCHOOL, PILLINGMALING",https://kys.udiseplus.gov.in/#/schooldetail/2701186/12,Upper Subansiri,Taliha,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"HM I/C GOVT I.V SCHOOL, PILLINGMALING",791122,N/A,N/A
True,True,ARUNACHAL PRADESH,112,UPPER SUBANSIRI,2206,2025-08-20T11:42:35.346296,N/A,N/A,"GOVT.I. V. SCHOOL, RAGO",https://kys.udiseplus.gov.in/#/schooldetail/2701237/12,Upper Subansiri,Giba,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"Govt.I.V.School,Rago, Daporijo",791122,N/A,N/A
True,True,ARUNACHAL PRADESH,112,UPPER SUBANSIRI,2206,2025-08-20T11:42:35.378245,N/A,N/A,GOVT. I.V.SCHOOL RAI,https://kys.udiseplus.gov.in/#/schooldetail/2701176/12,Upper Subansiri,Siyum,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GOVT. I.V. SCHOOL RAI,791122,N/A,N/A
True,True,ARUNACHAL PRADESH,112,UPPER SUBANSIRI,2206,2025-08-20T11:42:35.412498,N/A,N/A,"GOVT. I.V SCHOOL, RAJI",https://kys.udiseplus.gov.in/#/schooldetail/2701209/12,Upper Subansiri,Giba,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"Govt. I.V. School Raji, Daporijo",791122,N/A,yortetamin123@gmail.com
True,True,ARUNACHAL PRADESH,112,UPPER SUBANSIRI,2206,2025-08-20T11:42:35.726332,N/A,N/A,"GOVT. I.V.SCHOOL, ROJI",https://kys.udiseplus.gov.in/#/schooldetail/2703385/12,Upper Subansiri,Giba,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"Govt.I.V.School, roji, daporijo",791122,N/A,N/A
True,True,ARUNACHAL PRADESH,112,UPPER SUBANSIRI,2206,2025-08-20T11:42:35.759129,N/A,N/A,GOVT. I.V.SCHOOL SIKKI,https://kys.udiseplus.gov.in/#/schooldetail/2701178/12,Upper Subansiri,Siyum,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,Govt.I-v School sikki,791122,N/A,N/A
True,True,ARUNACHAL PRADESH,112,UPPER SUBANSIRI,2206,2025-08-20T11:42:35.791611,N/A,N/A,"GOVT. MIDDLE SCHOOL, ACHINMURI",https://kys.udiseplus.gov.in/#/schooldetail/2701188/12,Upper Subansiri,Taliha,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,HM I/C GOVT MIDDLE SCHOOL ACHINMURI,791122,N/A,N/A
True,True,ARUNACHAL PRADESH,112,UPPER SUBANSIRI,2206,2025-08-20T11:42:35.822310,N/A,N/A,"GOVT. MIDDLE SCHOOL, AIRPORT",https://kys.udiseplus.gov.in/#/schooldetail/2700708/12,Upper Subansiri,Daporijo,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,2-Urban,AIR PORT COLONY DAPORIJO,791122,N/A,N/A
